,timestamp,generation_biomass,generation_fossil_brown_coal_lignite,generation_fossil_coal_derived_gas,generation_fossil_gas,generation_fossil_hard_coal,generation_fossil_oil,generation_fossil_oil_shale,generation_fossil_peat,generation_geothermal,generation_hydro_pumped_storage_aggregated,generation_hydro_pumped_storage_consumption,generation_hydro_run_of_river_and_poundage,generation_hydro_water_reservoir,generation_marine,generation_nuclear,generation_other,generation_other_renewable,generation_solar,generation_waste,generation_wind_offshore,generation_wind_onshore,forecast_solar_day_ahead,forecast_wind_offshore_eday_ahead,forecast_wind_onshore_day_ahead,total_load_forecast,total_load_actual,price_day_ahead,price_actual
32486,2018-09-15 15:00:00+02:00,348.0,321.0,0.0,5058.0,5210.0,265.0,0.0,0.0,0.0,0.0,0.0,673.0,1544.0,0.0,6982.0,60.0,95.0,3758.0,309.0,0.0,1339.0,3333,,1724,28832,28204.0,70.67,74.68
21749,2017-06-25 06:00:00+02:00,329.0,853.0,0.0,4327.0,5960.0,247.0,0.0,0.0,0.0,0.0,1116.0,664.0,419.0,0.0,6019.0,50.0,80.0,36.0,286.0,0.0,3300.0,136,,3175,22312,22986.0,42.43,46.79
34387,2018-12-03 19:00:00+01:00,299.0,0.0,0.0,7208.0,995.0,351.0,0.0,0.0,0.0,0.0,163.0,1837.0,7802.0,0.0,6060.0,54.0,110.0,314.0,294.0,0.0,8502.0,141,,8163,34916,34188.0,62.0,77.98
29096,2018-04-27 09:00:00+02:00,348.0,0.0,0.0,4953.0,2763.0,296.0,0.0,0.0,0.0,0.0,0.0,1820.0,6239.0,0.0,5061.0,61.0,110.0,1729.0,255.0,0.0,3828.0,1563,,2946,31169,30991.0,54.47,61.58
20340,2017-04-27 13:00:00+02:00,258.0,518.0,0.0,4133.0,3351.0,279.0,0.0,0.0,0.0,0.0,0.0,1005.0,2308.0,0.0,6077.0,16.0,101.0,2994.0,274.0,0.0,7689.0,3262,,7644,31621,32318.0,45.99,54.13
18592,2017-02-13 16:00:00+01:00,340.0,279.0,0.0,4526.0,5253.0,293.0,0.0,0.0,0.0,0.0,336.0,1334.0,2138.0,0.0,7107.0,59.0,91.0,1510.0,313.0,0.0,8573.0,1239,,8794,33052,32905.0,49.83,57.84
7264,2015-10-30 16:00:00+01:00,574.0,0.0,0.0,4350.0,5412.0,333.0,0.0,0.0,0.0,0.0,0.0,778.0,1019.0,0.0,5535.0,79.0,72.0,2501.0,266.0,0.0,6919.0,2483,,6993,29135,29040.0,47.51,56.33
4282,2015-06-28 11:00:00+02:00,533.0,887.0,0.0,3687.0,7170.0,283.0,0.0,0.0,0.0,0.0,2.0,783.0,1652.0,0.0,5991.0,87.0,56.0,4900.0,261.0,0.0,807.0,4914,,832,27435,27005.0,52.34,62.71
29667,2018-05-21 04:00:00+02:00,285.0,221.0,0.0,6193.0,3207.0,244.0,0.0,0.0,0.0,0.0,740.0,1436.0,2814.0,0.0,5059.0,57.0,97.0,28.0,191.0,0.0,869.0,83,,1412,21012,20751.0,59.63,66.33
19081,2017-03-06 01:00:00+01:00,364.0,841.0,0.0,5635.0,5441.0,303.0,0.0,0.0,0.0,0.0,0.0,970.0,1018.0,0.0,4020.0,54.0,108.0,268.0,336.0,0.0,4000.0,386,,4027,25347,25481.0,50.54,39.5
34770,2018-12-19 18:00:00+01:00,302.0,483.0,0.0,10213.0,4965.0,326.0,0.0,0.0,0.0,0.0,1.0,1474.0,5949.0,0.0,5054.0,58.0,97.0,28.0,285.0,0.0,7046.0,136,,7929,36700,36288.0,69.49,78.99
19738,2017-04-02 11:00:00+02:00,354.0,251.0,0.0,3681.0,1999.0,255.0,0.0,0.0,0.0,0.0,187.0,1252.0,2737.0,0.0,6531.0,54.0,90.0,1119.0,282.0,0.0,11555.0,1026,,11738,31098,30877.0,50.0,41.91
13011,2016-06-26 04:00:00+02:00,293.0,0.0,0.0,4197.0,1166.0,247.0,0.0,0.0,0.0,0.0,3474.0,963.0,799.0,0.0,6992.0,58.0,80.0,528.0,246.0,0.0,8276.0,520,,8319,21574,21342.0,20.0,31.29
9970,2016-02-20 10:00:00+01:00,516.0,0.0,0.0,4334.0,3345.0,240.0,0.0,0.0,0.0,0.0,158.0,1216.0,5925.0,0.0,6065.0,94.0,78.0,2935.0,201.0,0.0,2251.0,2587,,2356,32025,31842.0,36.81,43.71
31011,2018-07-16 04:00:00+02:00,330.0,565.0,0.0,4047.0,2658.0,226.0,0.0,0.0,0.0,0.0,1039.0,1061.0,958.0,0.0,5989.0,57.0,82.0,241.0,296.0,0.0,7597.0,434,,6703,22668,22962.0,49.83,55.26
20670,2017-05-11 07:00:00+02:00,329.0,216.0,0.0,4471.0,1979.0,274.0,0.0,0.0,0.0,0.0,2494.0,372.0,287.0,0.0,5025.0,47.0,85.0,35.0,258.0,0.0,8236.0,64,,8488,20743,20418.0,29.0,48.7
31063,2018-07-18 08:00:00+02:00,342.0,650.0,0.0,5564.0,5077.0,264.0,0.0,0.0,0.0,0.0,0.0,1087.0,3717.0,0.0,6007.0,62.0,87.0,932.0,276.0,0.0,3453.0,1120,,3388,31073,31249.0,65.52,70.89
18571,2017-02-12 19:00:00+01:00,336.0,655.0,0.0,9590.0,6508.0,272.0,0.0,0.0,0.0,0.0,0.0,590.0,1625.0,0.0,5214.0,54.0,103.0,108.0,316.0,0.0,11593.0,130,,11449,33725,34016.0,71.69,58.19
8771,2016-01-01 11:00:00+01:00,375.0,0.0,0.0,3793.0,1116.0,178.0,0.0,0.0,0.0,0.0,2927.0,629.0,1040.0,0.0,7070.0,86.0,70.0,1187.0,100.0,0.0,8796.0,953,,8578,20619,21805.0,26.03,41.4
422,2015-01-18 14:00:00+01:00,524.0,960.0,0.0,5019.0,5781.0,264.0,0.0,0.0,0.0,0.0,1.0,1099.0,4740.0,0.0,7103.0,81.0,71.0,669.0,270.0,0.0,4725.0,703,,5045,29932,30854.0,52.8,66.2
25488,2017-11-28 00:00:00+01:00,394.0,983.0,0.0,9457.0,6577.0,343.0,0.0,0.0,0.0,0.0,0.0,404.0,742.0,0.0,5050.0,56.0,95.0,17.0,290.0,0.0,2570.0,1,,2578,27857,27599.0,71.04,76.04
33259,2018-10-17 20:00:00+02:00,280.0,581.0,0.0,11804.0,5731.0,333.0,0.0,0.0,0.0,0.0,0.0,768.0,5474.0,0.0,7048.0,61.0,113.0,588.0,311.0,0.0,965.0,418,,1720,32739,33162.0,76.61,83.54
21633,2017-06-20 10:00:00+02:00,293.0,825.0,0.0,11706.0,7472.0,335.0,0.0,0.0,0.0,0.0,0.0,764.0,1715.0,0.0,6010.0,64.0,90.0,3748.0,318.0,0.0,3573.0,4031,,3537,36238,36722.0,54.85,60.82
16325,2016-11-11 05:00:00+01:00,339.0,892.0,0.0,5124.0,5685.0,275.0,0.0,0.0,0.0,0.0,1031.0,604.0,401.0,0.0,5046.0,58.0,93.0,51.0,294.0,0.0,4840.0,10,,4913,23443,23932.0,48.44,52.82
28227,2018-03-22 03:00:00+01:00,265.0,0.0,0.0,4267.0,1602.0,325.0,0.0,0.0,0.0,0.0,410.0,1615.0,4451.0,0.0,6075.0,54.0,106.0,268.0,338.0,0.0,8953.0,37,,9022,25005,25126.0,48.77,53.98
8757,2015-12-31 21:00:00+01:00,392.0,0.0,0.0,5791.0,4053.0,247.0,0.0,0.0,0.0,0.0,0.0,766.0,3841.0,0.0,7082.0,54.0,79.0,21.0,121.0,0.0,2209.0,0,,2136,27094,27078.0,62.1,72.27
12017,2016-05-15 18:00:00+02:00,294.0,0.0,0.0,2951.0,596.0,216.0,0.0,0.0,0.0,0.0,1396.0,1743.0,6262.0,0.0,5096.0,11.0,61.0,2706.0,205.0,0.0,5699.0,2679,,5559,22799,22062.0,9.37,19.48
20121,2017-04-18 10:00:00+02:00,223.0,422.0,0.0,3455.0,2210.0,240.0,0.0,0.0,0.0,0.0,120.0,1078.0,2478.0,0.0,7072.0,14.0,101.0,3535.0,310.0,0.0,6549.0,3375,,6332,30736,30276.0,50.37,57.86
4012,2015-06-17 05:00:00+02:00,486.0,534.0,0.0,3845.0,4229.0,267.0,0.0,0.0,0.0,0.0,1248.0,776.0,1803.0,0.0,5017.0,87.0,66.0,560.0,286.0,0.0,7327.0,476,,7423,22795,22835.0,39.0,47.78
8164,2015-12-07 04:00:00+01:00,535.0,928.0,0.0,4796.0,6619.0,308.0,0.0,0.0,0.0,0.0,1323.0,568.0,606.0,0.0,6199.0,88.0,67.0,809.0,277.0,0.0,3190.0,616,,3206,22936,22826.0,47.3,37.21
5995,2015-09-07 20:00:00+02:00,509.0,958.0,0.0,9473.0,7673.0,411.0,0.0,0.0,0.0,0.0,0.0,721.0,3434.0,0.0,5861.0,84.0,69.0,2280.0,266.0,0.0,3403.0,1891,,3507,35133,35002.0,68.6,76.5
14108,2016-08-10 21:00:00+02:00,339.0,589.0,0.0,5373.0,5630.0,215.0,0.0,0.0,0.0,0.0,0.0,420.0,1500.0,0.0,6543.0,50.0,86.0,340.0,311.0,0.0,5423.0,217,,5241,28682,28494.0,52.75,54.11
10252,2016-03-03 04:00:00+01:00,428.0,0.0,0.0,3271.0,1863.0,273.0,0.0,0.0,0.0,0.0,1337.0,1384.0,4459.0,0.0,7108.0,94.0,71.0,72.0,203.0,0.0,8402.0,52,,8473,23693,23794.0,17.72,26.84
5066,2015-07-31 03:00:00+02:00,501.0,581.0,0.0,3921.0,6934.0,352.0,0.0,0.0,0.0,0.0,821.0,613.0,709.0,0.0,6782.0,81.0,68.0,674.0,245.0,0.0,5472.0,610,,5405,25832,25226.0,46.61,53.46
26642,2018-01-15 02:00:00+01:00,317.0,446.0,0.0,4713.0,5098.0,250.0,0.0,0.0,0.0,0.0,120.0,966.0,872.0,0.0,7098.0,12.0,90.0,15.0,315.0,0.0,3152.0,14,,3172,23854,23763.0,47.66,51.82
1534,2015-03-05 22:00:00+01:00,372.0,0.0,0.0,6132.0,2958.0,262.0,0.0,0.0,0.0,0.0,38.0,1364.0,5274.0,0.0,4012.0,82.0,71.0,32.0,144.0,0.0,2830.0,31,,2877,26394,26623.0,65.01,55.43
15810,2016-10-20 19:00:00+02:00,307.0,923.0,0.0,10318.0,6521.0,308.0,0.0,0.0,0.0,0.0,0.0,465.0,2723.0,0.0,7033.0,57.0,91.0,277.0,292.0,0.0,4287.0,289,,4345,31082,31063.0,62.8,72.02
24772,2017-10-29 04:00:00+01:00,341.0,375.0,0.0,4656.0,2007.0,239.0,0.0,0.0,0.0,0.0,2713.0,321.0,172.0,0.0,5417.0,54.0,90.0,44.0,287.0,0.0,6963.0,24,,6788,19525,19350.0,39.93,50.31
16346,2016-11-12 02:00:00+01:00,313.0,894.0,0.0,5347.0,4878.0,232.0,0.0,0.0,0.0,0.0,855.0,555.0,639.0,0.0,4707.0,58.0,88.0,59.0,328.0,0.0,3007.0,3,,2951,21405,21760.0,58.23,62.13
7099,2015-10-23 20:00:00+02:00,556.0,646.0,0.0,6032.0,7080.0,418.0,0.0,0.0,0.0,0.0,0.0,559.0,5714.0,0.0,5994.0,84.0,77.0,85.0,284.0,0.0,2472.0,97,,2452,31780,31919.0,65.01,75.74
1792,2015-03-16 16:00:00+01:00,463.0,309.0,0.0,5581.0,6037.0,315.0,0.0,0.0,0.0,0.0,0.0,1436.0,4436.0,0.0,7092.0,82.0,71.0,4381.0,163.0,0.0,1290.0,4269,,1214,31073,31176.0,53.25,64.64
21959,2017-07-04 00:00:00+02:00,253.0,0.0,0.0,4240.0,1824.0,273.0,0.0,0.0,0.0,0.0,309.0,1045.0,1531.0,0.0,7078.0,59.0,92.0,558.0,260.0,0.0,8444.0,584,,8465,25736,25679.0,35.19,54.35
25039,2017-11-09 07:00:00+01:00,392.0,321.0,0.0,4852.0,2120.0,277.0,0.0,0.0,0.0,0.0,0.0,450.0,1102.0,0.0,6864.0,61.0,86.0,110.0,331.0,0.0,6460.0,129,,6436,26771,26347.0,47.59,65.52
32252,2018-09-05 21:00:00+02:00,338.0,0.0,0.0,5344.0,2757.0,339.0,0.0,0.0,0.0,0.0,0.0,1619.0,3695.0,0.0,5028.0,55.0,113.0,176.0,278.0,0.0,7626.0,189,,7291,31407,31359.0,57.69,84.49
4766,2015-07-18 15:00:00+02:00,546.0,908.0,0.0,5364.0,6927.0,268.0,0.0,0.0,0.0,0.0,603.0,567.0,696.0,0.0,6407.0,85.0,61.0,4812.0,262.0,0.0,6339.0,4584,,6132,32941,32201.0,51.1,60.74
32350,2018-09-09 23:00:00+02:00,356.0,761.0,0.0,4924.0,4451.0,248.0,0.0,0.0,0.0,0.0,104.0,802.0,1603.0,0.0,6971.0,57.0,89.0,23.0,281.0,0.0,3500.0,131,,3383,26056,25513.0,70.67,77.75
200,2015-01-09 08:00:00+01:00,495.0,910.0,0.0,5684.0,7654.0,333.0,0.0,0.0,0.0,0.0,43.0,589.0,1932.0,0.0,6866.0,85.0,67.0,317.0,244.0,0.0,4171.0,386,,4273,29747,29981.0,60.47,81.67
6985,2015-10-19 02:00:00+02:00,571.0,45.0,0.0,5235.0,4394.0,234.0,0.0,0.0,0.0,0.0,1294.0,478.0,441.0,0.0,4967.0,87.0,57.0,14.0,244.0,0.0,3717.0,1,,3683,20361,20669.0,42.95,53.38
110,2015-01-05 14:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4215,,9072,23614,,32.5,71.93
19987,2017-04-12 20:00:00+02:00,351.0,987.0,0.0,17656.0,6913.0,348.0,0.0,0.0,0.0,0.0,0.0,646.0,2629.0,0.0,6040.0,55.0,105.0,38.0,298.0,0.0,4821.0,32,,4651,39421,39240.0,81.81,59.95
2538,2015-04-16 19:00:00+02:00,412.0,941.0,0.0,4676.0,4805.0,426.0,0.0,0.0,0.0,0.0,158.0,922.0,1694.0,0.0,7082.0,42.0,81.0,1010.0,173.0,0.0,6293.0,891,,6340,29369,29337.0,49.31,60.83
28517,2018-04-03 06:00:00+02:00,363.0,0.0,0.0,3912.0,1543.0,246.0,0.0,0.0,0.0,0.0,3217.0,1403.0,2178.0,0.0,6082.0,46.0,90.0,25.0,288.0,0.0,8820.0,3,,8520,22032,22117.0,39.1,36.29
7085,2015-10-23 06:00:00+02:00,551.0,490.0,0.0,5097.0,6293.0,374.0,0.0,0.0,0.0,0.0,331.0,499.0,977.0,0.0,5992.0,88.0,75.0,58.0,277.0,0.0,2834.0,23,,2813,24207,24172.0,54.98,64.23
10924,2016-03-31 05:00:00+02:00,449.0,0.0,0.0,2903.0,997.0,312.0,0.0,0.0,0.0,0.0,3409.0,1736.0,2574.0,0.0,7094.0,87.0,58.0,33.0,209.0,0.0,10469.0,93,,10230,23057,23173.0,19.0,26.13
29858,2018-05-29 03:00:00+02:00,343.0,446.0,0.0,5451.0,5692.0,290.0,0.0,0.0,0.0,0.0,136.0,1543.0,1880.0,0.0,4051.0,57.0,101.0,60.0,259.0,0.0,1301.0,130,,1704,22448,22507.0,64.5,69.96
1984,2015-03-24 16:00:00+01:00,499.0,615.0,0.0,4510.0,4873.0,361.0,0.0,0.0,0.0,0.0,0.0,1203.0,2790.0,0.0,7098.0,46.0,70.0,1206.0,147.0,0.0,10262.0,1478,,10229,32744,32963.0,49.61,62.38
29824,2018-05-27 17:00:00+02:00,316.0,375.0,0.0,4233.0,2899.0,218.0,0.0,0.0,0.0,0.0,1770.0,1589.0,1757.0,0.0,4376.0,54.0,100.0,2263.0,250.0,0.0,4175.0,2262,,2715,23320,23082.0,51.15,60.19
23830,2017-09-19 23:00:00+02:00,393.0,981.0,0.0,8864.0,3410.0,335.0,0.0,0.0,0.0,0.0,0.0,436.0,2584.0,0.0,6824.0,54.0,93.0,494.0,314.0,0.0,2636.0,496,,2668,27091,27210.0,52.51,58.54
13068,2016-06-28 13:00:00+02:00,321.0,334.0,0.0,6030.0,5006.0,329.0,0.0,0.0,0.0,0.0,0.0,1278.0,7091.0,0.0,6959.0,65.0,87.0,3262.0,219.0,0.0,2572.0,3327,,2425,34167,35697.0,46.0,55.1
3694,2015-06-03 23:00:00+02:00,477.0,0.0,0.0,5456.0,3182.0,320.0,0.0,0.0,0.0,0.0,0.0,1639.0,6545.0,0.0,6800.0,83.0,71.0,622.0,160.0,0.0,2729.0,441,,2715,29260,28932.0,50.48,66.81
23740,2017-09-16 05:00:00+02:00,353.0,414.0,0.0,5363.0,2027.0,314.0,0.0,0.0,0.0,0.0,866.0,463.0,764.0,0.0,6843.0,56.0,95.0,106.0,325.0,0.0,3481.0,101,,3626,22303,22081.0,47.45,53.49
2745,2015-04-25 10:00:00+02:00,391.0,0.0,0.0,5037.0,3327.0,301.0,0.0,0.0,0.0,0.0,0.0,900.0,2617.0,0.0,6041.0,56.0,74.0,1316.0,179.0,0.0,5694.0,1681,,5407,27138,27961.0,48.96,63.5
11056,2016-04-05 17:00:00+02:00,333.0,0.0,0.0,4582.0,1546.0,266.0,0.0,0.0,0.0,0.0,0.0,1610.0,6336.0,0.0,5084.0,20.0,80.0,2893.0,257.0,0.0,3278.0,2979,,3378,29261,29304.0,36.01,30.06
24854,2017-11-01 14:00:00+01:00,352.0,951.0,0.0,7245.0,6352.0,296.0,0.0,0.0,0.0,0.0,0.0,647.0,2614.0,0.0,7098.0,56.0,98.0,2793.0,327.0,0.0,5632.0,2620,,5683,35031,34391.0,79.82,51.46
24231,2017-10-06 16:00:00+02:00,334.0,544.0,0.0,5126.0,4732.0,260.0,0.0,0.0,0.0,0.0,477.0,820.0,873.0,0.0,6004.0,51.0,100.0,4544.0,313.0,0.0,3015.0,4372,,3018,28516,28309.0,44.24,54.65
32991,2018-10-06 16:00:00+02:00,326.0,389.0,0.0,5124.0,1085.0,241.0,0.0,0.0,0.0,0.0,1074.0,1758.0,3149.0,0.0,5054.0,51.0,107.0,2466.0,239.0,0.0,2845.0,2755,,2803,23373,23530.0,55.0,61.57
19830,2017-04-06 07:00:00+02:00,380.0,666.0,0.0,4598.0,3247.0,241.0,0.0,0.0,0.0,0.0,1624.0,898.0,691.0,0.0,4785.0,53.0,104.0,241.0,334.0,0.0,3994.0,388,,3880,20228,20136.0,40.1,51.59
15431,2016-10-05 00:00:00+02:00,268.0,183.0,0.0,4074.0,1064.0,239.0,0.0,0.0,0.0,0.0,250.0,1711.0,4740.0,0.0,5088.0,12.0,73.0,33.0,203.0,0.0,5711.0,27,,5708,25170,25064.0,22.55,53.32
871,2015-02-06 07:00:00+01:00,531.0,955.0,0.0,4459.0,7139.0,337.0,0.0,0.0,0.0,0.0,0.0,819.0,3009.0,0.0,4989.0,85.0,65.0,518.0,255.0,0.0,1279.0,561,,1343,27553,27267.0,57.49,61.27
10067,2016-02-24 11:00:00+01:00,556.0,0.0,0.0,3918.0,3524.0,358.0,0.0,0.0,0.0,0.0,0.0,1315.0,7280.0,0.0,6924.0,92.0,73.0,2130.0,189.0,0.0,4640.0,2816,,4620,34445,34697.0,33.84,44.23
5761,2015-08-29 02:00:00+02:00,496.0,448.0,0.0,3570.0,5682.0,306.0,0.0,0.0,0.0,0.0,446.0,541.0,579.0,0.0,6734.0,85.0,68.0,439.0,187.0,0.0,6440.0,418,,6433,24129,24765.0,48.96,55.78
23253,2017-08-26 22:00:00+02:00,343.0,208.0,0.0,6837.0,3702.0,272.0,0.0,0.0,0.0,0.0,101.0,496.0,1473.0,0.0,6849.0,55.0,92.0,63.0,324.0,0.0,5639.0,75,,5594,30148,29720.0,53.01,60.25
10599,2016-03-17 15:00:00+01:00,292.0,314.0,0.0,5051.0,4903.0,342.0,0.0,0.0,0.0,0.0,152.0,1331.0,4823.0,0.0,7099.0,93.0,80.0,3631.0,202.0,0.0,1658.0,3588,,1669,32017,32080.0,42.02,48.25
27290,2018-02-11 02:00:00+01:00,279.0,371.0,0.0,4259.0,2515.0,267.0,0.0,0.0,0.0,0.0,2060.0,804.0,555.0,0.0,6039.0,61.0,92.0,40.0,316.0,0.0,7391.0,22,,6307,21252,21601.0,49.55,49.38
28139,2018-03-18 11:00:00+01:00,307.0,0.0,0.0,4152.0,1549.0,234.0,0.0,0.0,0.0,0.0,423.0,1715.0,5794.0,0.0,6076.0,55.0,92.0,2439.0,335.0,0.0,8121.0,2939,,9025,28800,28490.0,40.11,46.62
22763,2017-08-06 12:00:00+02:00,310.0,842.0,0.0,6058.0,5298.0,298.0,0.0,0.0,0.0,0.0,13.0,979.0,2074.0,0.0,6004.0,53.0,102.0,5122.0,292.0,0.0,4351.0,5070,,4233,33507,33779.0,50.86,46.54
16328,2016-11-11 08:00:00+01:00,336.0,942.0,0.0,8824.0,6049.0,274.0,0.0,0.0,0.0,0.0,0.0,673.0,3419.0,0.0,5047.0,58.0,94.0,431.0,297.0,0.0,4823.0,358,,4838,31924,32115.0,68.05,73.86
24497,2017-10-17 18:00:00+02:00,360.0,623.0,0.0,9311.0,5700.0,312.0,0.0,0.0,0.0,0.0,0.0,402.0,1370.0,0.0,5892.0,54.0,107.0,461.0,302.0,0.0,6655.0,399,,6828,29982,30339.0,65.04,71.08
3094,2015-05-09 23:00:00+02:00,470.0,779.0,0.0,4646.0,5833.0,285.0,0.0,0.0,0.0,0.0,49.0,603.0,1585.0,0.0,6910.0,89.0,69.0,39.0,265.0,0.0,4762.0,128,,4970,25164,24758.0,50.02,58.94
30417,2018-06-21 10:00:00+02:00,350.0,517.0,0.0,6922.0,2802.0,295.0,0.0,0.0,0.0,0.0,0.0,1661.0,6807.0,0.0,5042.0,65.0,107.0,3119.0,275.0,0.0,2087.0,3827,,3438,33681,34119.0,61.39,68.03
29803,2018-05-26 20:00:00+02:00,324.0,400.0,0.0,6029.0,4633.0,239.0,0.0,0.0,0.0,0.0,135.0,1639.0,2166.0,0.0,5054.0,54.0,107.0,1165.0,255.0,0.0,2519.0,887,,2427,25546,25721.0,64.45,70.07
30557,2018-06-27 06:00:00+02:00,388.0,517.0,0.0,6790.0,3581.0,286.0,0.0,0.0,0.0,0.0,0.0,1310.0,2401.0,0.0,5975.0,54.0,89.0,104.0,309.0,0.0,1371.0,268,,1483,27039,26752.0,60.96,64.52
8667,2015-12-28 03:00:00+01:00,387.0,0.0,0.0,3322.0,1329.0,246.0,0.0,0.0,0.0,0.0,3313.0,458.0,697.0,0.0,7091.0,43.0,59.0,17.0,182.0,0.0,11094.0,3,,11077,19417,19692.0,16.01,29.98
12839,2016-06-19 00:00:00+02:00,316.0,0.0,0.0,4191.0,1029.0,243.0,0.0,0.0,0.0,0.0,256.0,1113.0,2379.0,0.0,6631.0,58.0,74.0,742.0,224.0,0.0,5462.0,678,,5407,24189,24109.0,29.9,38.48
28938,2018-04-20 19:00:00+02:00,258.0,0.0,0.0,3894.0,2020.0,295.0,0.0,0.0,0.0,0.0,343.0,1859.0,5949.0,0.0,5051.0,11.0,88.0,1685.0,321.0,0.0,9399.0,2189,,7738,28756,28530.0,41.72,49.24
17921,2017-01-16 17:00:00+01:00,303.0,607.0,0.0,5430.0,6851.0,280.0,0.0,0.0,0.0,0.0,1.0,733.0,1825.0,0.0,7101.0,54.0,100.0,1499.0,283.0,0.0,12221.0,1258,,12242,35056,34907.0,74.69,83.31
17936,2017-01-17 08:00:00+01:00,309.0,598.0,0.0,5671.0,6653.0,290.0,0.0,0.0,0.0,0.0,0.0,722.0,3727.0,0.0,7102.0,59.0,94.0,65.0,265.0,0.0,12163.0,84,,12148,36788,36082.0,80.15,88.37
18117,2017-01-24 21:00:00+01:00,365.0,638.0,0.0,10709.0,7077.0,319.0,0.0,0.0,0.0,0.0,0.0,711.0,4542.0,0.0,7104.0,54.0,112.0,113.0,333.0,0.0,6478.0,41,,6537,38757,37982.0,96.3,103.69
2575,2015-04-18 08:00:00+02:00,393.0,600.0,0.0,4934.0,4064.0,329.0,0.0,0.0,0.0,0.0,515.0,972.0,2073.0,0.0,6521.0,42.0,76.0,390.0,164.0,0.0,2252.0,567,,2374,23346,23716.0,53.6,63.96
11320,2016-04-16 17:00:00+02:00,167.0,0.0,0.0,2635.0,993.0,175.0,0.0,0.0,0.0,0.0,2884.0,1716.0,4838.0,0.0,7089.0,52.0,65.0,1358.0,211.0,0.0,11147.0,1761,,11313,25251,25619.0,14.26,22.17
6051,2015-09-10 04:00:00+02:00,560.0,839.0,0.0,4570.0,6920.0,260.0,0.0,0.0,0.0,0.0,699.0,551.0,537.0,0.0,4947.0,86.0,72.0,61.0,255.0,0.0,1611.0,21,,1625,21811,21730.0,46.69,58.52
33501,2018-10-27 22:00:00+02:00,331.0,230.0,0.0,4548.0,2747.0,235.0,0.0,0.0,0.0,0.0,3.0,655.0,1650.0,0.0,7016.0,59.0,96.0,5.0,320.0,0.0,9121.0,56,,9448,26798,26529.0,65.18,72.6
14684,2016-09-03 21:00:00+02:00,431.0,0.0,0.0,3556.0,1583.0,336.0,0.0,0.0,0.0,0.0,0.0,1631.0,6818.0,0.0,7113.0,91.0,62.0,52.0,198.0,0.0,13062.0,101,,13257,36533,36721.0,25.8,54.11
34817,2018-12-21 17:00:00+01:00,331.0,619.0,0.0,6452.0,3427.0,284.0,0.0,0.0,0.0,0.0,55.0,1333.0,2300.0,0.0,5055.0,61.0,102.0,661.0,250.0,0.0,7736.0,713,,6884,32583,31761.0,64.25,70.01
8430,2015-12-18 06:00:00+01:00,541.0,624.0,0.0,4591.0,6236.0,364.0,0.0,0.0,0.0,0.0,686.0,583.0,526.0,0.0,6707.0,86.0,71.0,20.0,214.0,0.0,4498.0,1,,4724,26322,25747.0,44.21,51.94
30988,2018-07-15 05:00:00+02:00,384.0,664.0,0.0,5018.0,3083.0,214.0,0.0,0.0,0.0,0.0,319.0,1069.0,1168.0,0.0,5988.0,56.0,91.0,507.0,292.0,0.0,1996.0,379,,2180,21797,21725.0,58.43,63.18
16333,2016-11-11 13:00:00+01:00,361.0,879.0,0.0,8715.0,5932.0,284.0,0.0,0.0,0.0,0.0,0.0,651.0,1334.0,0.0,5034.0,57.0,97.0,3841.0,297.0,0.0,4705.0,3737,,4480,32896,32751.0,60.91,66.59
5573,2015-08-21 06:00:00+02:00,542.0,947.0,0.0,4390.0,7715.0,332.0,0.0,0.0,0.0,0.0,566.0,567.0,838.0,0.0,6674.0,88.0,72.0,85.0,264.0,0.0,2254.0,46,,2415,24243,24522.0,55.4,61.53
34812,2018-12-21 12:00:00+01:00,320.0,718.0,0.0,6203.0,3564.0,297.0,0.0,0.0,0.0,0.0,1.0,1290.0,2375.0,0.0,5057.0,63.0,103.0,2511.0,238.0,0.0,7473.0,2510,,6621,34655,34071.0,62.71,69.72
11128,2016-04-08 17:00:00+02:00,397.0,913.0,0.0,5713.0,5800.0,300.0,0.0,0.0,0.0,0.0,90.0,766.0,2688.0,0.0,6916.0,56.0,76.0,4228.0,318.0,0.0,5605.0,4331,,5436,35303,35192.0,41.5,24.67
11680,2016-05-01 17:00:00+02:00,419.0,0.0,0.0,3968.0,1721.0,431.0,0.0,0.0,0.0,0.0,667.0,1025.0,3938.0,0.0,6080.0,89.0,79.0,310.0,212.0,0.0,13591.0,373,,13792,28887,29377.0,38.0,19.43
13747,2016-07-26 20:00:00+02:00,372.0,902.0,0.0,6898.0,5124.0,297.0,0.0,0.0,0.0,0.0,0.0,824.0,1493.0,0.0,6941.0,49.0,81.0,1828.0,314.0,0.0,7234.0,1963,,7116,33837,34264.0,42.5,49.67
31467,2018-08-04 04:00:00+02:00,249.0,0.0,0.0,4235.0,966.0,182.0,0.0,0.0,0.0,0.0,3303.0,1901.0,3714.0,0.0,6006.0,11.0,92.0,18.0,327.0,0.0,5391.0,25,,5287,21070,20695.0,31.27,67.84
